trip_id,avg_speed,avg_acceleration,brake_events,distance_km,night_drive,risk_score
358,61.93920466470088,0.7005569661692054,3,35.45003360473173,1,42.896862270547395
359,86.85118393539072,0.5329670244583887,9,46.001619852835155,0,39.9766457827962
360,53.0997521519168,0.2089785552379434,5,57.19404591188213,1,28.323445367694664
361,58.94878316586279,0.3446838019006913,4,86.48314324701192,0,33.331482544896616
362,71.8985687236438,0.6715543730754956,3,35.77996299090303,0,47.14399036953161
363,45.29645313814839,0.5891492301539751,5,38.5412949136698,0,28.6412347198067
364,63.09650054967873,0.4772073221934916,4,75.48358563977665,0,29.889007015874512
365,76.34141588679445,0.3233908062512698,5,93.00836642093832,0,38.2231334633122
366,71.20877860916707,0.4909456689488418,1,93.57264612241572,0,27.78418609806272
367,74.79468200250943,0.640923806904536,7,83.49649578706426,1,53.81326797017973
368,48.40350717303199,1.017738573530043,4,46.62674943279803,0,32.282084642504245
369,52.397386220324414,0.4435372240615763,3,49.898717233108954,1,36.07889822283023
370,68.16056936414371,0.4272738599257691,6,70.03126996660221,0,33.605281510958804
371,40.81129189621689,0.4391733704470953,8,95.19960614366173,0,34.97013187230611
372,72.26474235461522,0.6932340717252014,2,21.050405924197285,1,27.856458421863703
373,71.66862710710362,0.467336769684107,8,82.5516504969538,0,49.92586063399102
374,63.39501908098642,0.4442823155246156,3,15.197465243029956,0,25.226132270077635
375,48.23593631565014,0.0257864285862017,5,79.75769527682806,0,29.18050799279209
376,56.91015709263577,0.3524604505955078,4,99.92070896316324,0,24.354659761600317
377,53.86181334979389,1.0335103194568402,7,82.63905348072856,1,53.17093905786576
378,56.04582536092401,0.4895465553305131,8,57.9062099611274,1,42.489585870064374
379,50.831821477673664,0.6199380445898791,5,83.8233683007912,0,44.27735076455768
380,59.50960588732598,0.7531241452843832,3,55.7104676162476,1,43.567097025697535
381,62.46269496805362,0.4962953896939493,1,54.17796569552731,0,30.006866767852866
382,28.866428726714847,0.2409373428525213,9,7.385591237278764,0,24.81443386432784
383,72.99620094711473,0.1740928638376542,8,78.38406866757953,0,39.121930990708904
384,74.09726517005717,0.3351442460460284,6,52.95880470363061,0,39.08704741607111
385,43.01808280358968,0.3788896481842922,5,95.66210419087496,1,23.51380946589115
386,64.7788646650903,0.4475089697619092,3,69.61424957216805,0,30.614931889579935
387,76.46482179135607,0.7077560127540728,8,61.57313420290923,1,57.65834688487685
388,65.84094492240663,0.3303799139289306,2,85.01393734800426,1,22.49916588911313
389,61.677503362112,0.1371119733645781,2,48.85444401016044,1,30.611270775485224
390,49.87691530533787,0.6056871835335231,5,16.01310285695776,1,33.46549811701499
391,36.163650610787535,0.0476017940075823,7,58.95862537405556,0,21.042500862071446
392,78.71000749901017,0.0646438546983086,6,38.974412454481154,0,38.549277845090586
393,40.264853435521985,0.391493116740192,9,44.24899444944277,1,42.30116986466965
394,50.13750899131551,0.1566409735441874,1,15.453496478382569,1,19.099569125630612
395,56.71972049735143,0.7948300804260638,3,40.829234684142946,0,40.06971373098424
396,57.58853865850433,0.5958781935506589,2,7.8908618362765885,1,37.25933513074984
397,29.481068010293907,0.4435191122415026,8,66.38284542737864,1,42.87404419738543
398,85.08565331137994,0.231406398261825,9,41.40407912696653,1,49.622471416499636
399,66.58389200498415,0.7287171323604702,9,64.25029968146201,1,50.1957168693018
400,89.05689071375458,0.515991184734143,9,11.714636686352478,0,57.62885937244131
401,66.26524375212325,0.3981355397347951,0,91.09142925657387,1,28.34275708469521
402,50.59446373804894,0.9134119778932028,2,60.56154118562715,1,26.001861949458814
403,77.16194254733479,0.4565357247241916,0,84.67891983388546,1,38.57857647561095
404,52.97967659114887,0.5329691789935302,5,87.30567614024258,1,31.020394135495078
405,53.9380515634315,0.3595907007651232,1,50.99125024781057,1,32.94874889179749
406,83.99836110917691,0.6934419588831675,2,7.627494846175965,1,43.86509677133025
407,59.45642646489801,0.5058709030954145,2,11.777694688476693,0,26.35963675966033
408,65.5063311287468,0.6989374486486445,9,34.98262329468433,1,58.833129808828275
409,43.759798944023366,0.6296547399329048,2,50.74843454697576,0,23.180499247556195
410,65.12724513144623,0.4446852946103645,9,74.4223403786075,0,46.45559226976869
411,52.13330485907136,0.2625837841430655,7,71.99735138705144,0,40.15015667600887
412,46.26996730659875,0.6995848978925651,7,90.26385309018607,0,32.45316315420424
413,60.23979848889112,0.2537727849104086,0,89.09515245218043,0,19.65190957939309
414,69.18561356714918,0.2798754131049305,5,25.41929573536177,1,33.11413898114708
415,68.94827886495624,0.1236017727508104,7,95.6016609134571,1,43.159187672810624
416,55.903885030625254,0.0495963109396209,3,31.338209416346015,0,24.746530204223074
417,66.1552659515534,0.656046779458479,7,12.625696855280443,0,38.23372445960249
418,35.48174230465556,0.5415068680530307,1,8.860048504320915,0,13.987690877034016
419,43.65009188099286,0.3924755405456998,8,33.05287503891291,1,35.74140302168881
420,51.70076702676346,0.5823626816443646,3,95.63215714095182,0,29.43688243897919
421,73.566741289493,0.4497683724034657,1,26.77116226374732,0,37.11383148523873
422,73.4698636042558,0.4260903368652924,0,18.3545460652706,1,38.11051156675689
423,78.61863459784725,0.7316591398296467,7,45.95893739262593,1,47.40948708087989
424,56.469130853054914,0.6950331130917253,7,82.76647450562254,0,40.26825201514352
425,56.48479149936187,0.677158057018392,3,40.036966870291906,1,33.84303682781654
426,91.55625946681091,0.5294326781436545,9,28.72419536982,1,60.4513999116572
427,58.084567057059104,0.2413714209269388,7,30.76109534946229,1,49.08424302089402
428,92.44312470961124,0.4965274514830929,1,71.57404294224001,1,37.063001548312904
429,64.25100559891891,0.4173881061425921,1,32.684644368607245,0,28.942259856167894
430,53.33416139577582,0.6489186278571784,2,51.41205508369938,1,23.643969972976898
431,73.50155576370226,0.2920119932068423,1,38.98838681461744,1,39.348040833205175
432,66.21020001249505,0.5101544064895794,9,72.87270210672827,0,45.294266023481114
433,57.86850931700077,0.6578283654186485,4,35.880225172158056,0,33.55663556500273
434,44.85086954578431,0.7387294576130565,7,34.80030073028507,0,36.96780743373035
435,73.30218747678053,0.5894970592112255,1,56.327762620334504,0,26.549052537368148
436,57.37853434857411,0.1552193922554364,6,32.248707710786015,0,27.066678104492713
437,51.885532536628055,0.9530287054804706,5,63.08941342687049,0,43.970102148611524
438,71.24923847148652,0.7442801012230319,6,17.024305955614032,1,52.95859207280748
439,41.066235350869256,0.3817725980314658,7,21.913361688154083,1,39.258584585559674
440,55.968784923795326,0.324444476000229,5,91.37105022598791,1,31.448512690137775
441,55.8409619688823,0.7228477219358908,6,83.55681017601181,1,42.255771393043375
442,62.960290888369954,0.4982949309085112,3,76.8607515449125,1,33.792439487462055
443,45.08771542499224,0.3478438159448629,4,70.58106074717395,1,27.786285286785485
444,53.923860619960415,0.8026722047796779,6,53.99982625201603,1,43.56845503098973
445,54.14891337881778,0.4608008424478598,9,25.97325552294005,1,40.32272833000462
446,65.76004183593759,0.5181869878505906,2,76.43968695320714,1,33.281674940741006
447,39.80053482304646,0.5321640195391626,4,66.60645373376154,1,28.41730806832275
448,71.04268170436559,0.5895713315037717,7,96.56324841546588,1,49.93399390014181
449,73.57848310317866,0.4233074071199925,5,68.1940177070849,1,39.327806767755504
450,72.00524164319057,0.6222213857688593,6,75.6796046888322,0,45.254103055436936
451,47.45028689245819,0.6618960978819508,4,88.803414765545,1,29.921567663620912
452,57.20088856554113,0.4712229479874328,3,71.95134391243637,0,34.45346943572005
453,23.63596184503004,0.6678857074475869,9,31.87054753238386,1,43.20655342091101
454,62.74912173472222,0.7576741969320872,5,64.96388499341434,1,50.29945277361738
455,70.84697134129726,0.4016910100135979,6,68.2157859675688,1,48.367587247494896
456,56.769427469608154,0.4342386015187381,1,87.99616814175442,0,23.281667015289518
457,60.47577226268418,0.5827563463095665,4,18.212301925808113,0,43.09962103383617
458,53.44200867820921,0.5676089607681458,3,39.55165121341486,0,34.180025895222684
459,62.21981027263136,0.5305438458292951,8,13.429313504267682,0,39.16019512513307
460,45.06948622234266,0.3765285696528552,7,52.27915131686043,0,30.99272836294008
461,72.52352432601212,0.6546895030930681,9,91.92853184128438,0,44.59085030740815
462,51.48112777734451,0.1399814701166301,7,47.92030299505465,1,35.56712370402934
463,26.330803976939137,0.1844878526574877,4,16.39285245636685,1,29.705745468414165
464,54.235036207729685,0.2403226206661285,6,65.85768862063884,1,37.02061462306202
465,56.31035698810464,0.4968511955354938,3,55.714076890653246,0,23.991953061986294
466,46.00623804183729,0.4447899402065203,5,91.48406591515749,0,25.05271013092893
467,45.008844338947455,0.4059406918305715,0,37.73547757584653,1,24.089339000552783
468,94.99412316766792,0.5256309771761364,0,51.92128885011598,1,37.777616912481705
469,60.498724833895565,0.3456419287450052,2,26.07465461345916,1,24.865989441332964
470,56.567902800592606,0.8017715658414151,1,89.61404142530999,0,24.52050737526119
471,57.22255284152774,0.8017838411121377,5,67.12431259868353,0,45.279695109317345
472,58.16052085778141,0.6357295918220184,6,77.56391231552549,0,34.706285873399345
473,55.61367831458173,0.4752704560679257,4,74.9717308193379,0,32.11807414084827
474,60.54215327809177,0.2564339755400686,0,28.61249268230221,0,15.402027030923538
475,62.671605959481816,0.5715464562904488,2,49.389681098477745,0,26.117925109369356
476,33.24421404112839,0.7445665731033484,4,18.941032438356434,1,32.9274560135718
477,78.01710404756354,0.5280205532327163,4,89.21066002466937,0,47.18637931865753
478,56.19923910960941,0.670464818059229,5,44.91975611282463,0,31.255879622529157
479,74.47429598557808,0.7450027114735008,0,79.83130409437652,1,34.145115513446
480,74.02085518791264,0.6503782575620536,1,29.48056262027194,1,43.113113367483706
481,47.419055145391035,0.4874827099175848,4,79.96331965439235,1,36.386715205896245
482,47.95378047497753,0.5920569724305594,8,85.77147240798766,1,43.49775986162306
483,43.07016740030822,0.4160076448083474,1,21.88879933601141,0,19.75048392312551
484,41.11313732502371,0.6044629651743131,7,43.626251065663574,0,26.95156949739804
485,59.24159914874889,0.2307252271146689,7,68.77808806360034,1,46.07093347459434
486,80.28843187977914,0.6617193374713862,4,90.83847895828218,1,48.739284070616534
487,47.10754595983217,0.1259672439139864,9,39.065983722019205,1,41.355919076181266
488,97.2166872125491,0.4303477737344169,8,42.40626524879562,1,62.04862624734189
489,48.24280220855243,0.5282903356218714,6,15.940302186904864,1,35.949402032242666
490,46.94177363641418,0.5428145085031957,4,54.72667020786411,1,27.220329136423516
491,35.43314057035268,-0.0122637204418959,8,36.9477566507091,1,33.26136235152151
492,66.36633683149807,0.241677122065566,3,43.6504911892639,1,40.81357838433258
493,37.06912792655042,0.6001555417276994,0,98.0627622290198,1,21.510299132914245
494,61.808335796045775,0.5653255498506177,3,35.88309605730517,1,31.517533917255356
495,78.30017010725602,0.3765238663834159,7,88.15974674153497,1,47.334187486668284
496,41.886766301316065,0.7566137915065627,0,84.21746692745417,0,22.082191962556525
497,68.52039434800076,0.6751421465399093,1,55.60572659118426,0,39.9499039727494
498,49.27693025939722,0.5833170057387066,1,54.47704137999095,0,33.26324086024001
499,50.32177758289132,0.7009776226468643,0,66.3054684248599,1,27.977282890086265
500,54.94373590329524,0.9602871404284752,8,5.569191841050799,1,41.28627709329683
